Date,Close,High,Low,Open,Volume,RSI,SMA_20,SMA_50,MACD,MACD_SIGNAL
2023-11-07,179.88197326660156,180.4953598060514,177.06234560698942,177.27009874628624,70530000,63.211394535557154,173.25141983032228,174.75007110595703,0.3181627759183243,-0.7734891137823082
2023-11-08,180.94058227539062,181.4946108426327,179.65443590363796,180.40634475587757,49340300,64.76276996046681,173.40427322387697,174.72573333740232,0.8630057575103649,-0.4461901395237736
2023-11-09,180.4656982421875,182.1574629246798,179.87208759448916,181.00983881988668,53763500,63.46974472973413,173.4883674621582,174.6220504760742,1.2421597289578585,-0.1085201658274472
2023-11-10,184.65609741210938,184.82452025063435,181.8129530168045,182.24883894138773,66133400,69.29531833072735,173.8739891052246,174.59782257080076,1.859338874228655,0.28505164218377327
2023-11-13,183.07110595703125,184.28959445510736,182.4866293320066,184.08156757584422,43627500,65.06850536376028,174.18679428100586,174.51043365478515,2.195256676822254,0.6670926491114695
2023-11-14,185.68638610839844,186.35011603301572,184.55705211313364,185.94394820695575,60108400,68.48444418268116,174.70802612304686,174.4706015014648,2.6420493071477154,1.0620839807187186
2023-11-15,186.25106811523438,187.72713387081996,186.02322411136396,186.09257648247507,53790500,69.18513054147228,175.32229385375976,174.5764157104492,3.0070375473252966,1.4510746940400343
2023-11-16,187.93516540527344,189.173470968727,186.88506958999568,187.79647578680803,54412900,71.23890178094551,176.03956298828123,174.82177124023434,3.393072703965231,1.8394742960250738
2023-11-17,187.91534423828125,188.5988913131576,186.80582731444395,188.47010270019993,50922700,71.17877209243827,176.88346557617186,175.054462890625,3.655273229846557,2.2026340827893707
2023-11-20,189.65887451171875,190.1145776039652,188.10357060538217,188.11347160798348,46505100,73.31261623288424,177.80860824584957,175.2986767578125,3.9581304929639884,2.5537333648242946
2023-11-21,188.8564453125,189.72821721009598,187.96487141071046,189.6192457228965,38134500,70.71760251417562,178.67186584472654,175.5873889160156,4.086293478170035,2.860245387493443
2023-11-22,189.5201873779297,191.12502655036587,189.0446822742513,189.69851123933077,39617700,71.6126840007866,179.6840621948242,175.9307308959961,4.193086711363804,3.1268136522675154
2023-11-24,188.19271850585938,189.11401054524026,187.47945332619432,189.08429242242372,24048300,67.18919389106377,180.8381416320801,176.2172497558594,4.12307720670529,3.3260663631550704
2023-11-27,188.014404296875,188.886176253634,187.13273133734725,188.14319291304204,40552600,66.59413848781757,181.9175148010254,176.51464691162113,4.007015325054368,3.4622561555349303
2023-11-28,188.61868286132812,189.29232889633607,187.62803848681267,188.0044881862593,38415400,67.64006584497105,182.92470626831056,176.7655603027344,3.9186242169360526,3.553529767815155
2023-11-29,187.5983123779297,190.29286617117475,187.2020606914072,189.11399699712592,43014200,63.99639023302351,183.85713348388674,176.97430023193363,3.723318162419133,3.587487446735951
2023-11-30,188.1729278564453,188.53947661613677,186.42939890312388,188.06395635211047,48794400,65.13539248143884,184.65999679565434,177.26536956787112,3.5737078939194475,3.584731536172651
2023-12-01,189.45083618164062,189.76783452208102,187.45963130874318,188.54934617033052,45704800,67.59095939375707,185.34867324829102,177.6128649902344,3.5177072605643787,3.571326681050997
2023-12-04,187.6577606201172,188.27197042434886,185.69628894913777,188.2026180609542,43389500,61.08941497900665,185.99320755004882,177.90748168945316,3.2907069217109495,3.5152027291829873
2023-12-05,191.6104278564453,192.58125508438908,188.40073472916,188.43046796633192,66628400,68.32292844470346,186.70774993896487,178.2556271362305,3.39066920588661,3.490296024523712
2023-12-06,190.52073669433594,192.93789631295678,190.3126947209947,192.63079897005184,41089700,64.7492604377877,187.23968811035158,178.6634997558594,3.3434201995780484,3.4609208595345793
2023-12-07,192.45248413085938,193.17565028147504,191.77883810543793,191.8184723448333,47477700,67.94971205718966,187.815283203125,179.14028228759767,3.4223996032518187,3.4532166082780273
2023-12-08,193.8790283203125,194.15640755182167,191.8581052152776,192.38314555463674,53406400,70.10803796285948,188.48594970703127,179.6404507446289,3.5590747454226346,3.474388235706949
2023-12-11,191.3726806640625,191.6797931299085,189.62915193698308,191.30334341541183,60943700,62.184680310439376,188.82177886962893,180.08020294189456,3.425660587987551,3.4646427061630694
2023-12-12,192.88836669921875,192.89826770087802,189.92633467152928,191.27361158280868,52696900,64.77717709656196,189.31264190673832,180.50001098632814,3.403004386670659,3.452315042264588
2023-12-13,196.10800170898438,196.1476208399163,193.02709655478665,193.26484157245065,70404200,69.55232341501505,189.8337226867676,181.01092346191405,3.6033101056581813,3.482514054943307
2023-12-14,196.25656127929688,197.75242887078264,194.32480773637585,196.16740691178524,66831600,69.75606491465268,190.33399734497073,181.49987548828125,3.731032328643039,3.5322177096832537
2023-12-15,195.7216339111328,196.54385551373443,195.15695931123605,195.68199966761293,128538400,67.99181208256934,190.72332077026368,181.9533950805664,3.7459084417418183,3.574955856094967
2023-12-18,194.0573272705078,194.79040955452615,192.5713606983871,194.25545312358386,55751900,62.680131392428784,191.030419921875,182.32257873535156,3.5821098987153164,3.5763866646190374
2023-12-19,195.09751892089844,195.1074199235508,194.0573392330858,194.32481746504553,40714100,64.54446687177077,191.30235214233397,182.6828860473633,3.495934192971106,3.5602961702894516
2023-12-20,193.0072784423828,195.83060632493024,193.0072784423828,195.05790478940895,52242800,58.24753383933736,191.50989379882813,183.0132608032227,3.221835078298824,3.4926039518913266
2023-12-21,192.858642578125,195.23619818360498,191.6896894536902,194.26537091395173,46482500,57.815590220452805,191.67681655883788,183.31276336669924,2.9585119983919697,3.3857855611914554
2023-12-22,191.78875732421875,193.58182122700063,191.164646529934,193.35396213687642,37149600,54.67277457187942,191.85661849975588,183.57286224365237,2.6331425337842234,3.235256955710009
2023-12-26,191.243896484375,192.0760341178965,191.02595351616222,191.79865490672267,28919300,53.08999758887761,192.01809310913086,183.85886688232424,2.304751432878561,3.04915585114372
2023-12-27,191.3429718017578,191.6897034098951,189.3022466284661,190.68915794498034,48087700,53.354435383286464,192.15430755615236,184.14942626953126,2.029103428337635,2.845145366582503
2023-12-28,191.76895141601562,192.8388492190412,191.36278357008254,192.32370988068791,34049900,54.54098557477201,192.36283950805665,184.47957031250002,1.8239974859932602,2.6409157904646547
2023-12-29,190.72877502441406,192.58127531145587,189.9362564400636,192.08595308574118,42672100,51.12134182969196,192.4906318664551,184.81483154296876,1.559538616894855,2.424640355750695
